name,userType,dogOwner,parent
Benjamin Ledner,Resident,false,true
Raymond Windler,Resident,true,true
Susie Beier,Resident,true,false
Darryl Skiles,Resident,true,false
Krista Jacobson MD,Resident,true,false
Ann Reilly,Resident,false,true
Erik Kozey,Resident,false,true
Pam Howe,Resident,false,false
Janet Borer,Resident,false,false
Fernando Huels,Resident,false,false
Alonzo Little,Resident,true,false
Mr. Vincent Parisian,Resident,false,false
Sonja Nienow,Resident,false,true
Deborah Wilkinson,Resident,false,true
Mr. Brian Little,Resident,true,true
Whitney Von,Resident,true,false
Kelly Rowe,Resident,false,false
Cathy Upton IV,Resident,false,true
Patty Bayer III,Resident,false,true
Mrs. Garrett Smith,Resident,false,false
Julian VonRueden,Resident,true,true
Sonia Schroeder V,Resident,false,true
Mr. Francis Bechtelar,Resident,true,false
Cheryl Lynch,Resident,true,false
Kristina Waelchi,Resident,true,true
Dr. Lee Stroman,Resident,true,true
Grant Schinner,Resident,false,true
Gene Wiza,Resident,false,true
Jean Kunde MD,Resident,true,true
Teri Gislason Jr.,Resident,true,true
Gladys Bergnaum,Resident,true,false
Jessie Von,Resident,false,false
April Fadel,Resident,true,true
Casey McLaughlin,Resident,false,true
Mr. Marlon Davis,Resident,true,false
Eugene Hills Sr.,Resident,true,true
Miss Kellie Becker,Resident,false,true
Jane O'Reilly,Resident,true,false
Arlene Goldner,Resident,false,true
Leigh Beer,Resident,true,true
Rolando Kemmer,Resident,false,true
Rickey Hegmann,Resident,true,true
Lela Halvorson,Resident,false,false
Ted Homenick Sr.,Resident,false,true
Janet Carter Jr.,Resident,false,false
Helen Effertz,Resident,false,false
Joseph Kuhn,Resident,true,true
Lucas Shields,Resident,true,true
Roman Fritsch,Resident,true,true
Arturo Quigley,Resident,false,true
Cheryl Predovic III,Resident,true,false
Greg Satterfield,Resident,true,true
Luz Rice,Resident,false,true
Bethany Hackett,Resident,false,false
Mrs. Sharon Gottlieb,Resident,false,false
Courtney Blanda,Resident,false,false
Guadalupe Miller,Resident,false,false
Elbert Raynor,Resident,true,false
Brad Muller,Resident,true,false
Raul Cronin,Resident,true,true
Ian Padberg III,Resident,true,true
Lionel Nicolas,Resident,false,true
Kelvin Vandervort,Resident,false,true
Wendy Spencer,Resident,false,false
Randy Macejkovic,Resident,true,false
Beulah Pagac,Resident,true,true
Viola Bernhard,Resident,false,true
Kurt Hessel,Resident,false,true
Randall Mosciski,Resident,true,false
Philip Wunsch,Resident,true,false
Jay Yost,Resident,false,true
Ms. Sharon Hahn,Resident,true,true
Miss Rosemarie Ebert,Resident,true,false
Santiago Berge Sr.,Resident,true,false
Mrs. Leo Friesen,Resident,false,false
Dallas Kozey,Resident,true,false
Bernard Kirlin,Resident,true,true
Jennifer Schaden,Resident,true,false
Stella Kreiger,Resident,false,true
Louis Homenick,Resident,false,false
Evelyn Raynor,Resident,false,true
Laurence Klocko MD,Resident,false,false
Lee Bergstrom,Resident,false,false
Jimmie Jacobs,Resident,true,false
Lynette Metz,Resident,true,true
Rita Reichert,Resident,true,true
Alfredo Halvorson,Resident,false,true
Cecil Lind,Resident,true,true
Celia Grimes III,Resident,false,true
Gregory Osinski,Resident,true,false
Anne Price,Resident,false,true
Milton Bode Jr.,Resident,true,true
Josephine Cole,Resident,false,false
Miss Lisa Romaguera,Resident,false,true
Laura Quitzon,Resident,true,false
Stewart Rogahn,Resident,true,false
Karl Friesen,Resident,true,false
Warren Beier,Resident,true,false
Ms. Priscilla Schultz,Resident,false,false
Wendell Gusikowski,Resident,false,true
Glen Bernhard,Resident,false,true
Mr. Salvador Sawayn,Resident,false,false
Minnie Abernathy,Resident,false,false
Robin Swaniawski,Resident,true,false
Robin Keebler,Resident,false,false
Fannie Kunze,Resident,false,true
Pablo Graham I,Resident,true,false
Roosevelt McCullough,Resident,false,true
Mae Douglas,Resident,false,false
Joy Sporer Sr.,Resident,false,true
Miss Clayton Cronin,Resident,false,true
Lois Bednar,Resident,false,true
Garrett Kunze,Resident,true,true
Maurice Okuneva,Resident,false,true
Kelley Carter,Resident,true,true
Mrs. Kim Kerluke,Resident,true,false
Terry Witting,Resident,true,true
Alton Kertzmann,Resident,true,true
Jeremiah Heller,Resident,true,true
Tracey Swaniawski,Resident,true,true
Alexander Pagac,Resident,false,false
Patricia Wilderman,Resident,true,true
Geoffrey Abshire,Resident,true,false
Randolph Pagac,Resident,false,true
Alfredo Parisian,Resident,true,true
Katrina MacGyver,Resident,true,true
Dawn Wehner,Resident,true,true
Duane Casper,Resident,true,true
Jose Sipes,Resident,true,false
Elsie Walter,Resident,false,false
Meghan Ratke,Resident,false,false
Velma Conn MD,Resident,false,true
Enrique Bins I,Resident,true,false
Casey Kris,Resident,true,true
Oliver O'Hara,Resident,false,false
Annie Feest,Resident,true,false
Mr. Willis Bahringer,Resident,true,false
Dolores Pagac,Resident,true,true
Chester Marvin,Resident,true,false
Calvin Bruen,Resident,false,true
Tabitha Glover,Resident,false,true
Mrs. Bradford MacGyver,Resident,true,true
Doug Wehner,Resident,true,true
Miss Jesus Goldner,Resident,true,true
Wm Will,Resident,true,true
Stacy Rippin,Resident,false,false
Dr. Tyler McKenzie,Resident,false,true
Laverne Schiller,Resident,false,false
Tommie Lakin,Resident,true,true
Kenny Wilderman V,Resident,true,false
Elijah Ziemann,Resident,true,true
Elvira Von,Resident,false,false
Edmond Sawayn,Resident,false,true
Lindsey Thompson,Resident,true,false
Ronnie Leannon,Resident,false,false
Annie Maggio,Resident,false,true
Drew Shields,Resident,false,false
Essie Ernser,Resident,true,true
Craig Goldner,Resident,true,false
Marty Conroy,Resident,false,true
Debra Goyette,Resident,true,false
Samuel Beer,Resident,false,true
Suzanne Beier,Resident,false,true
Jenny Lebsack,Resident,true,true
Walter Swift,Resident,false,false
Jeffery Mitchell,Resident,true,false
Monique Marvin,Resident,false,false
Grant Padberg,Resident,true,true
Rickey Herzog V,Resident,false,true
Sarah Hills,Resident,true,false
Kenneth Greenfelder,Resident,true,true
Leah Zboncak,Resident,false,true
Marguerite DuBuque,Resident,true,false
Melvin Greenholt II,Resident,false,true
Stanley Gutmann,Resident,false,false
Shannon Dare,Resident,false,true
Frances Shields,Resident,true,true
Erma Kemmer,Resident,false,true
Pedro Grady,Resident,false,true
Melody West,Resident,true,false
Jennifer Hoppe I,Resident,false,true
Kent Hartmann,Resident,true,true
Preston Koss,Resident,true,false
Alejandro Leannon,Resident,false,false
Francisco Schimmel DVM,Resident,true,false
Helen Kris,Resident,true,true
Horace Marvin,Resident,false,false
Ralph Bogan III,Resident,true,false
Jon Jacobson,Resident,true,false
Jan Mueller,Resident,true,false
Jimmy Langosh,Resident,false,true
Juan Parker,Resident,true,true
Mr. Sam Bergstrom,Resident,true,false
Dave Kuhic,Resident,true,false
Lloyd Murazik IV,Resident,true,true
Naomi DuBuque,Resident,true,false
Dana Ortiz,Resident,true,false
Thelma Buckridge,Resident,false,true
Paul Rath,Resident,true,true
Georgia White,Resident,true,false
Zachary Nitzsche,Resident,true,false
Stephen Schimmel,Resident,true,false
Ms. Gina Deckow,Resident,false,true
Sherry Lindgren,Resident,true,true
May Will,Resident,true,true
Lonnie Schneider,Resident,true,false
Myra Grady,Resident,false,false
Pat Kilback,Resident,false,false
Sally Green,Resident,true,true
Clarence Weissnat,Resident,true,false
Geraldine Miller IV,Resident,true,false
Alberto Brekke,Resident,false,true
Margarita Bruen,Resident,false,false
Kathleen Konopelski,Resident,true,false
Shelley Jenkins,Resident,true,true
Jack Sanford,Resident,false,true
Candace Sporer,Resident,false,false
Mathew Thiel,Resident,false,false
Agnes Harvey,Resident,true,true
Mr. Andrea Jast,Resident,false,false
Joanne Kreiger,Resident,false,false
Carla Ratke,Resident,false,true
Eileen Langworth,Resident,true,false
Alfredo Schmeler,Resident,false,true
Madeline Crona PhD,Resident,true,false
Catherine McClure,Resident,true,false
Jacob Deckow,Resident,false,false
Ms. Alvin Waters,Resident,true,false
Miss Van Bruen,Resident,true,true
Roman Bogan,Resident,true,true
Ruben Bahringer,Resident,false,false
Tiffany Ortiz,Resident,true,false
Ramiro Little DDS,Resident,false,true
Rodney Cartwright,Resident,false,true
Bruce Heidenreich Sr.,Resident,false,true
Darnell Weimann,Resident,true,true
Edward Thompson,Resident,false,true
Robin Keeling,Resident,true,false
Ms. Joyce Sauer,Resident,false,true
Jessie Price,Resident,true,true
Marilyn Koch,Resident,true,true
Miss Morris Vandervort,Resident,false,false
Lora Dickens,Resident,true,true
Gerardo Prohaska,Resident,true,false
Orville Schowalter,Resident,true,true
Cristina Schulist,Resident,true,true
Miss Camille Rice,Resident,false,true
Beatrice Mertz,Resident,false,false
Mr. Molly Wolf,Resident,false,true
Ruth Champlin,Resident,false,false
Robin Ferry,Resident,false,false
Toby Koelpin,Resident,true,true
Tammy Beer,Resident,false,false
Ms. Francisco Dickinson,Resident,true,true
Mrs. Pedro Waelchi,Resident,true,false
Karen Jacobs MD,Resident,true,true
Percy Reinger,Resident,true,true
Mrs. Martha Quitzon,Resident,false,false
Juana Walter,Resident,true,true
Ashley Wiza V,Resident,true,true
Marta Carter I,Resident,false,false
Ms. Martha Bednar,Resident,false,false
Dolores Kris DVM,Resident,false,false
Alton Johns,Resident,true,true
Hope Altenwerth,Resident,true,false
Jessie Mayert Sr.,Resident,true,false
Miss Benny Dickens,Resident,true,false
Norma Koch,Resident,true,true
Marguerite Rippin I,Resident,false,true
Perry Conn IV,Resident,true,false
Lindsey Schaefer,Resident,false,false
Erik Romaguera,Resident,true,true
Teri Schmitt,Resident,false,true
Genevieve Sporer,Resident,false,true
Dr. Clayton Ziemann,Resident,true,false
Jane Herman,Resident,false,false
Christina Halvorson,Resident,true,true
Darrel Kuhlman,Resident,false,false
Mrs. Brandon Mann,Resident,true,false
Rogelio Lynch,Resident,true,true
Ernesto Rolfson,Resident,true,true
Dr. Eleanor Fay,Resident,true,true
Derrick Jones,Resident,true,true
Jim Runolfsson,Resident,false,true
Kate Oberbrunner,Resident,false,false
Orville Ullrich,Resident,true,true
Janis Spencer,Resident,true,true
Rita Rohan,Resident,false,false
Miss Bessie Waelchi,Resident,false,true
Miguel Blick V,Resident,false,false
Juan Murphy,Resident,true,false
Robin Jones,Resident,false,false
Angie Bergstrom,Resident,true,false
Mr. Candace Stehr,Resident,false,false
Rosie Wintheiser,Resident,true,true
Dr. Gwen Ruecker,Resident,false,true
Maurice Mills,Resident,false,false
Rosalie Rowe,Resident,false,true
Roman Zulauf,Resident,true,false
Darrell Gerlach,Resident,true,true
Elizabeth Sanford,Resident,false,true
Fredrick Jacobs,Resident,false,false
Donald Barton,Resident,false,false
Lori Blanda,Resident,false,false
Annie Treutel,Resident,false,true
Tracy Schumm,Resident,false,false
Kendra Zemlak,Resident,false,true
Mike Hamill,Resident,false,false
Aaron Aufderhar,Resident,false,false
Armando Welch,Resident,false,true
Ellen Bauch,Resident,false,false
Paula Block,Resident,false,true
Isaac Grady,Resident,false,true
Georgia Jacobs,Resident,false,true
Ida Flatley II,Resident,true,true
Eloise Abbott,Resident,false,false
Georgia Bayer DVM,Resident,true,true
Lorenzo Kshlerin,Resident,false,false
Jan Blick,Resident,false,false
Harriet Greenfelder,Resident,false,false
Salvatore Rice,Resident,true,false
Matthew Gulgowski,Resident,false,false
Susie Kozey,Resident,true,false
Regina Hermiston,Resident,true,true
Juan Toy,Resident,true,false
Mrs. Caleb Kub,Resident,true,false
Shari Reinger,Resident,true,true
Jody Brown,Resident,true,false
Oliver Steuber,Resident,true,true
Lisa Huel,Resident,true,true
Miss Jennifer Langworth,Resident,false,false
Cesar Waters IV,Resident,true,true
Bennie Zemlak,Resident,true,false
Karen Leuschke,Resident,true,false
Ella Becker,Resident,false,true
Edgar Jast,Resident,false,true
Tom Frami,Resident,true,true
Elisa Cummings Sr.,Resident,true,true
Jose Weber,Resident,false,true
Miss Alberto Hane,Resident,false,true
Elmer Moore,Resident,false,true
Luther Hauck,Resident,true,true
Leticia Reichel,Resident,true,true
Carlos Emard,Resident,false,true
Guadalupe Hills,Resident,false,false
Eula Wintheiser,Resident,false,true
Tara Moen,Resident,false,true
Lauren McKenzie,Resident,true,false
Carla Pagac,Resident,true,true
Pearl Hickle,Resident,false,true
Johnathan Tremblay,Resident,false,true
Mr. Jeanette Hand,Resident,false,false
Miss Gary Boyer,Resident,false,false
Alfred Heller,Resident,false,true
Paula Yost,Resident,true,false
Ms. Roger Wyman,Resident,true,false
Christian Cummerata,Resident,false,false
Jan Hermann,Resident,true,true
Craig Kihn IV,Resident,true,false
Edwin Gusikowski,Resident,false,true
Andrea Hansen,Resident,true,true
Van Bode,Resident,true,false
Andy Hackett,Resident,true,false
Carolyn Kiehn,Resident,false,true
Sharon Schuster,Resident,false,false
Miss Terry Mayer,Resident,true,true
Miss Lucas Wolf,Resident,true,true
Dr. Emanuel DuBuque,Resident,false,false
Carol Carroll III,Resident,false,true
Meredith Steuber,Resident,true,false
Thomas Gerhold,Resident,false,true
Eleanor Bechtelar,Resident,false,true
Jenna Rutherford,Resident,true,false
Jennifer Boyer,Resident,false,true
Hazel Fisher,Resident,false,false
Calvin Hackett,Resident,true,true
Marguerite Jast II,Resident,false,false
Salvador Kunze,Resident,true,false
Forrest Collier,Resident,false,true
Alison Schuster,Resident,true,true
Chad Daniel DDS,Resident,false,false
Pablo Runolfsson,Resident,false,true
Amos McDermott PhD,Resident,true,true
Dr. Bernard Boyle,Resident,false,true
Eula Windler,Resident,true,true
Rochelle Klein,Resident,false,false
Jennifer Connelly PhD,Resident,false,true
Noah Hirthe,Resident,false,true
Willie Harris III,Resident,true,false
Mrs. Delia Bahringer,Resident,true,true
Laurie Bashirian V,Resident,false,false
Dwayne Denesik,Resident,true,false
Joey Gleason,Resident,false,true
Lynn Maggio,Resident,false,false
Beverly Mueller,Resident,true,false
Scott Hartmann,Resident,false,false
Troy Stiedemann,Resident,false,true
Arlene Ratke,Resident,true,true
Priscilla Altenwerth,Resident,true,false
Melissa Heidenreich Jr.,Resident,false,false
Freddie Franecki,Resident,false,true
Teresa Dibbert,Resident,false,true
Cornelius Gerhold,Resident,true,false
Jonathon Corwin,Resident,false,true
Jake Donnelly,Resident,true,true
Dorothy Koch,Resident,false,true
Cory Wolff,Resident,false,true
Rosemarie Wyman,Resident,false,true
Mr. Miriam Schneider,Resident,true,true
Joanna Spencer,Resident,false,false
Blanche Leffler,Resident,false,false
Clyde Lindgren,Resident,true,false
Patrick Oberbrunner,Resident,false,false
Herbert Schaden,Resident,false,false
Kelly Bashirian,Resident,false,true
Veronica Leuschke,Resident,false,true
Susie Carter V,Resident,true,true
Jody Stroman,Resident,false,true
Jan Will,Resident,false,true
Inez Carter,Resident,true,true
Tami Reichert,Resident,true,true
Patti Haley,Resident,false,false
Bill O'Reilly,Resident,true,false
Iris Kohler,Resident,true,false
Craig Morar,Resident,true,false
Winston Russel,Resident,true,true
Rita Schuppe,Resident,false,false
Leo Kling,Resident,true,true
Ignacio Glover,Resident,true,true
Mattie O'Keefe DVM,Resident,false,false
Paula O'Keefe II,Resident,true,false
Charlene Johns IV,Resident,false,false
Ms. Darrell Parker,Resident,true,true
Mr. Clarence Rempel,Resident,false,true
Randall Kling,Resident,false,true
Shelley Nicolas DVM,Resident,true,true
Veronica Douglas II,Resident,true,false
Harold Walsh,Resident,true,true
Marshall Davis,Resident,false,true
Angelica Murray,Resident,false,true
Marlene Smith,Resident,false,false
Mrs. Cornelius Boehm,Resident,false,false
Manuel Moore,Resident,false,false
Ignacio Corwin,Resident,true,false
Ollie Stroman,Resident,false,true
Ana Marks,Resident,false,false
Angelica Herzog,Resident,true,false
Joseph D'Amore,Resident,true,false
Dr. Carolyn Batz,Resident,true,true
Becky Leannon,Resident,true,false
Sally Hermiston Jr.,Resident,true,true
Leo Gulgowski,Resident,true,true
Brandy Langworth MD,Resident,false,false
Gustavo Gaylord,Resident,false,true
Alvin Borer,Resident,true,true
Eula Collier,Resident,true,true
Claire Harris,Resident,true,false
Sherry Weber,Resident,true,false
Miss Barry Batz,Resident,true,false
Gary Weimann II,Resident,true,false
Richard Waters,Resident,false,false
Marty Conroy,Resident,false,false
Nina Reynolds,Resident,false,true
Velma Orn,Resident,true,false
Dr. Mike Little,Resident,false,true
Margaret Fahey,Resident,true,false
Phillip Jones,Resident,false,false
Margarita Jenkins,Resident,true,false
Sophie Murazik,Resident,true,true
Christian Green,Resident,false,true
Dewey Moen,Resident,true,true
Kathy Yost,Resident,true,true
Lana Bernier,Resident,true,true
Lucas Brekke,Resident,true,true
Dwayne Wintheiser I,Resident,false,false
Cornelius Reinger,Resident,true,false
Charlene Harber,Resident,true,true
Aaron Walter,Resident,false,true
Sophia Strosin,Resident,true,true
Tasha Wisozk,Resident,true,false
Melissa Moen Jr.,Resident,true,false
Ms. Lynn Heidenreich,Resident,true,false
Natasha Kilback,Resident,true,false
Hilda Weber,Resident,false,true
Olga Sipes,Resident,true,true
